order_id,shipping_mode,days_for_shipping,days_for_shipment_scheduled,late_delivery,delivery_status
26727,Standard Class,3,4,0,Advance shipping
24767,Standard Class,3,4,0,Advance shipping
21641,Standard Class,2,4,0,Advance shipping
25737,Standard Class,3,4,0,Advance shipping
26721,Standard Class,2,4,0,Advance shipping
41507,Standard Class,3,4,0,Advance shipping
42132,Standard Class,3,4,0,Advance shipping
22732,Standard Class,3,4,0,Advance shipping
25966,Standard Class,2,4,0,Advance shipping
24357,Standard Class,3,4,0,Advance shipping
28471,Standard Class,2,4,0,Advance shipping
29417,Standard Class,3,4,0,Advance shipping
27571,Standard Class,2,4,0,Advance shipping
30992,Standard Class,3,4,0,Advance shipping
32752,Standard Class,3,4,0,Advance shipping
39507,Standard Class,3,4,0,Advance shipping
36237,Standard Class,3,4,0,Advance shipping
40637,Standard Class,3,4,0,Advance shipping
34996,Standard Class,2,4,0,Advance shipping
34606,Standard Class,2,4,0,Advance shipping
36251,Standard Class,2,4,0,Advance shipping
32517,Standard Class,3,4,0,Advance shipping
36657,Standard Class,3,4,0,Advance shipping
31372,Standard Class,3,4,0,Advance shipping
40717,Standard Class,3,4,0,Advance shipping
39871,Standard Class,2,4,0,Advance shipping
43286,Standard Class,2,4,0,Advance shipping
44807,Standard Class,3,4,0,Advance shipping
42426,Standard Class,2,4,0,Advance shipping
46442,Standard Class,3,4,0,Advance shipping
44317,Standard Class,3,4,0,Advance shipping
50001,Standard Class,2,4,0,Advance shipping
42701,Standard Class,2,4,0,Advance shipping
43571,Standard Class,2,4,0,Advance shipping
68237,Standard Class,3,4,0,Advance shipping
63117,Standard Class,3,4,0,Advance shipping
19922,Standard Class,3,4,0,Advance shipping
12377,Standard Class,3,4,0,Advance shipping
10627,Standard Class,3,4,0,Advance shipping
16177,Standard Class,3,4,0,Advance shipping
16456,Standard Class,2,4,0,Advance shipping
17477,Standard Class,3,4,0,Advance shipping
11596,Standard Class,2,4,0,Advance shipping
42067,Standard Class,3,4,0,Advance shipping
65247,Standard Class,3,4,0,Advance shipping
20041,Standard Class,2,4,0,Advance shipping
63647,Standard Class,3,4,0,Advance shipping
12681,Standard Class,2,4,0,Advance shipping
68332,Standard Class,3,4,0,Advance shipping
12707,Standard Class,3,4,0,Advance shipping
17687,Standard Class,3,4,0,Advance shipping
67901,Standard Class,2,4,0,Advance shipping
67307,Standard Class,3,4,0,Advance shipping
14327,Standard Class,3,4,0,Advance shipping
12876,Standard Class,2,4,0,Advance shipping
64792,Standard Class,3,4,0,Advance shipping
15836,Standard Class,2,4,0,Advance shipping
18982,Standard Class,3,4,0,Advance shipping
17846,Standard Class,2,4,0,Advance shipping
13887,Standard Class,3,4,0,Advance shipping
63847,Standard Class,3,4,0,Advance shipping
67887,Standard Class,3,4,0,Advance shipping
14717,Standard Class,3,4,0,Advance shipping
18116,Standard Class,2,4,0,Advance shipping
63786,Standard Class,2,4,0,Advance shipping
68002,Standard Class,3,4,0,Advance shipping
64622,Standard Class,3,4,0,Advance shipping
18731,Standard Class,2,4,0,Advance shipping
63877,Standard Class,3,4,0,Advance shipping
49341,Standard Class,2,4,0,Advance shipping
63776,Standard Class,2,4,0,Advance shipping
14356,Standard Class,2,4,0,Advance shipping
47126,Standard Class,2,4,0,Advance shipping
42521,Standard Class,2,4,0,Advance shipping
47232,Standard Class,3,4,0,Advance shipping
49326,Standard Class,2,4,0,Advance shipping
43167,Standard Class,3,4,0,Advance shipping
49466,Standard Class,2,4,0,Advance shipping
47266,Standard Class,2,4,0,Advance shipping
46057,Standard Class,3,4,0,Advance shipping
44457,Standard Class,3,4,0,Advance shipping
48297,Standard Class,3,4,0,Advance shipping
19097,Standard Class,3,4,0,Advance shipping
12052,Standard Class,3,4,0,Advance shipping
48726,Standard Class,2,4,0,Advance shipping
66126,Standard Class,2,4,0,Advance shipping
14597,Standard Class,3,4,0,Advance shipping
49851,Standard Class,2,4,0,Advance shipping
13132,Standard Class,3,4,0,Advance shipping
10652,Standard Class,3,4,0,Advance shipping
10717,Standard Class,3,4,0,Advance shipping
63421,Standard Class,2,4,0,Advance shipping
48122,Standard Class,3,4,0,Advance shipping
64397,Standard Class,3,4,0,Advance shipping
14821,Standard Class,2,4,0,Advance shipping
10767,Standard Class,3,4,0,Advance shipping
63471,Standard Class,2,4,0,Advance shipping
68696,Standard Class,2,4,0,Advance shipping
14961,Standard Class,2,4,0,Advance shipping
12157,Standard Class,3,4,0,Advance shipping
48592,Standard Class,3,4,0,Advance shipping
15187,Standard Class,3,4,0,Advance shipping
16681,Standard Class,2,4,0,Advance shipping
64096,Standard Class,2,4,0,Advance shipping
65981,Standard Class,2,4,0,Advance shipping
13877,Standard Class,3,4,0,Advance shipping
10366,Standard Class,2,4,0,Advance shipping
68617,Standard Class,3,4,0,Advance shipping
19627,Standard Class,3,4,0,Advance shipping
62132,Standard Class,3,4,0,Advance shipping
14231,Standard Class,2,4,0,Advance shipping
65526,Standard Class,2,4,0,Advance shipping
64062,Standard Class,3,4,0,Advance shipping
18351,Standard Class,2,4,0,Advance shipping
65276,Standard Class,2,4,0,Advance shipping
41922,Standard Class,3,4,0,Advance shipping
19222,Standard Class,3,4,0,Advance shipping
15781,Standard Class,2,4,0,Advance shipping
14557,Standard Class,3,4,0,Advance shipping
18176,Standard Class,2,4,0,Advance shipping
61996,Standard Class,2,4,0,Advance shipping
57097,Standard Class,3,4,0,Advance shipping
2342,Standard Class,3,4,0,Advance shipping
56951,Standard Class,2,4,0,Advance shipping
51821,Standard Class,2,4,0,Advance shipping
1881,Standard Class,2,4,0,Advance shipping
55641,Standard Class,2,4,0,Advance shipping
59126,Standard Class,2,4,0,Advance shipping
6066,Standard Class,2,4,0,Advance shipping
57542,Standard Class,3,4,0,Advance shipping
56931,Standard Class,2,4,0,Advance shipping
4101,Standard Class,2,4,0,Advance shipping
10287,Standard Class,3,4,0,Advance shipping
2846,Standard Class,2,4,0,Advance shipping
57842,Standard Class,3,4,0,Advance shipping
1341,Standard Class,2,4,0,Advance shipping
60356,Standard Class,2,4,0,Advance shipping
10236,Standard Class,2,4,0,Advance shipping
6751,Standard Class,2,4,0,Advance shipping
51736,Standard Class,2,4,0,Advance shipping
53907,Standard Class,3,4,0,Advance shipping
55711,Standard Class,2,4,0,Advance shipping
27072,Standard Class,3,4,0,Advance shipping
29456,Standard Class,2,4,0,Advance shipping
23477,Standard Class,3,4,0,Advance shipping
50756,Standard Class,2,4,0,Advance shipping
29046,Standard Class,2,4,0,Advance shipping
25312,Standard Class,3,4,0,Advance shipping
21722,Standard Class,3,4,0,Advance shipping
24517,Standard Class,3,4,0,Advance shipping
22201,Standard Class,2,4,0,Advance shipping
49711,Standard Class,2,4,0,Advance shipping
21846,Standard Class,2,4,0,Advance shipping
27607,Standard Class,3,4,0,Advance shipping
42077,Standard Class,3,4,0,Advance shipping
24477,Standard Class,3,4,0,Advance shipping
26466,Standard Class,2,4,0,Advance shipping
49742,Standard Class,3,4,0,Advance shipping
44511,Standard Class,2,4,0,Advance shipping
50816,Standard Class,2,4,0,Advance shipping
39552,Standard Class,3,4,0,Advance shipping
38691,Standard Class,2,4,0,Advance shipping
40367,Standard Class,3,4,0,Advance shipping
34076,Standard Class,2,4,0,Advance shipping
33792,Standard Class,3,4,0,Advance shipping
32682,Standard Class,3,4,0,Advance shipping
40547,Standard Class,3,4,0,Advance shipping
34112,Standard Class,3,4,0,Advance shipping
37396,Standard Class,2,4,0,Advance shipping
37266,Standard Class,2,4,0,Advance shipping
46877,Standard Class,3,4,0,Advance shipping
48126,Standard Class,2,4,0,Advance shipping
44482,Standard Class,3,4,0,Advance shipping
42347,Standard Class,3,4,0,Advance shipping
45441,Standard Class,2,4,0,Advance shipping
19661,Standard Class,2,4,0,Advance shipping
14992,Standard Class,3,4,0,Advance shipping
12047,Standard Class,3,4,0,Advance shipping
62642,Standard Class,3,4,0,Advance shipping
63547,Standard Class,3,4,0,Advance shipping
47901,Standard Class,2,4,0,Advance shipping
10386,Standard Class,2,4,0,Advance shipping
10942,Standard Class,3,4,0,Advance shipping
62357,Standard Class,3,4,0,Advance shipping
62297,Standard Class,3,4,0,Advance shipping
10382,Standard Class,3,4,0,Advance shipping
13352,Standard Class,3,4,0,Advance shipping
13256,Standard Class,2,4,0,Advance shipping
18837,Standard Class,3,4,0,Advance shipping
61767,Standard Class,3,4,0,Advance shipping
51037,Standard Class,3,4,0,Advance shipping
63132,Standard Class,3,4,0,Advance shipping
68006,Standard Class,2,4,0,Advance shipping
67397,Standard Class,3,4,0,Advance shipping
64452,Standard Class,3,4,0,Advance shipping
17082,Standard Class,3,4,0,Advance shipping
43631,Standard Class,2,4,0,Advance shipping
18587,Standard Class,3,4,0,Advance shipping
62942,Standard Class,3,4,0,Advance shipping
57381,Standard Class,2,4,0,Advance shipping
54776,Standard Class,2,4,0,Advance shipping
58807,Standard Class,3,4,0,Advance shipping
6947,Standard Class,3,4,0,Advance shipping
9116,Standard Class,2,4,0,Advance shipping
2336,Standard Class,2,4,0,Advance shipping
57317,Standard Class,3,4,0,Advance shipping
4831,Standard Class,2,4,0,Advance shipping
54467,Standard Class,3,4,0,Advance shipping
2191,Standard Class,2,4,0,Advance shipping
52382,Standard Class,3,4,0,Advance shipping
9111,Standard Class,2,4,0,Advance shipping
59692,Standard Class,3,4,0,Advance shipping
3596,Standard Class,2,4,0,Advance shipping
55332,Standard Class,3,4,0,Advance shipping
3001,Standard Class,2,4,0,Advance shipping
52686,Standard Class,2,4,0,Advance shipping
61467,Standard Class,3,4,0,Advance shipping
467,Standard Class,3,4,0,Advance shipping
54266,Standard Class,2,4,0,Advance shipping
61137,Standard Class,3,4,0,Advance shipping
52877,Standard Class,3,4,0,Advance shipping
8836,Standard Class,2,4,0,Advance shipping
1527,Standard Class,3,4,0,Advance shipping
391,Standard Class,2,4,0,Advance shipping
60611,Standard Class,2,4,0,Advance shipping
801,Standard Class,2,4,0,Advance shipping
56857,Standard Class,3,4,0,Advance shipping
9532,Standard Class,3,4,0,Advance shipping
60151,Standard Class,2,4,0,Advance shipping
7581,Standard Class,2,4,0,Advance shipping
58012,Standard Class,3,4,0,Advance shipping
5697,Standard Class,3,4,0,Advance shipping
54781,Standard Class,2,4,0,Advance shipping
24451,Standard Class,2,4,0,Advance shipping
25221,Standard Class,2,4,0,Advance shipping
25686,Standard Class,2,4,0,Advance shipping
30532,Standard Class,3,4,0,Advance shipping
45061,Standard Class,2,4,0,Advance shipping
26492,Standard Class,3,4,0,Advance shipping
26247,Standard Class,3,4,0,Advance shipping
27592,Standard Class,3,4,0,Advance shipping
24861,Standard Class,2,4,0,Advance shipping
28086,Standard Class,2,4,0,Advance shipping
24811,Standard Class,2,4,0,Advance shipping
46532,Standard Class,3,4,0,Advance shipping
22961,Standard Class,2,4,0,Advance shipping
28671,Standard Class,2,4,0,Advance shipping
26661,Standard Class,2,4,0,Advance shipping
28132,Standard Class,3,4,0,Advance shipping
22841,Standard Class,2,4,0,Advance shipping
23051,Standard Class,2,4,0,Advance shipping
26802,Standard Class,3,4,0,Advance shipping
47986,Standard Class,2,4,0,Advance shipping
24081,Standard Class,2,4,0,Advance shipping
28882,Standard Class,3,4,0,Advance shipping
41136,Standard Class,2,4,0,Advance shipping
33742,Standard Class,3,4,0,Advance shipping
32502,Standard Class,3,4,0,Advance shipping
36861,Standard Class,2,4,0,Advance shipping
41132,Standard Class,3,4,0,Advance shipping
32631,Standard Class,2,4,0,Advance shipping
51056,Standard Class,2,4,0,Advance shipping
37341,Standard Class,2,4,0,Advance shipping
34986,Standard Class,2,4,0,Advance shipping
36957,Standard Class,3,4,0,Advance shipping
39596,Standard Class,2,4,0,Advance shipping
37047,Standard Class,3,4,0,Advance shipping
31676,Standard Class,2,4,0,Advance shipping
38636,Standard Class,2,4,0,Advance shipping
41952,Standard Class,3,4,0,Advance shipping
38446,Standard Class,2,4,0,Advance shipping
32652,Standard Class,3,4,0,Advance shipping
40156,Standard Class,2,4,0,Advance shipping
38396,Standard Class,2,4,0,Advance shipping
35897,Standard Class,3,4,0,Advance shipping
43741,Standard Class,2,4,0,Advance shipping
41392,Standard Class,3,4,0,Advance shipping
43226,Standard Class,2,4,0,Advance shipping
42956,Standard Class,2,4,0,Advance shipping
47827,Standard Class,3,4,0,Advance shipping
49681,Standard Class,2,4,0,Advance shipping
49946,Standard Class,2,4,0,Advance shipping
48821,Standard Class,2,4,0,Advance shipping
47596,Standard Class,2,4,0,Advance shipping
42982,Standard Class,3,4,0,Advance shipping
45841,Standard Class,2,4,0,Advance shipping
43247,Standard Class,3,4,0,Advance shipping
41991,Standard Class,2,4,0,Advance shipping
45716,Standard Class,2,4,0,Advance shipping
64577,Standard Class,3,4,0,Advance shipping
62232,Standard Class,3,4,0,Advance shipping
68102,Standard Class,3,4,0,Advance shipping
18577,Standard Class,3,4,0,Advance shipping
44066,Standard Class,2,4,0,Advance shipping
49086,Standard Class,2,4,0,Advance shipping
62122,Standard Class,3,4,0,Advance shipping
20241,Standard Class,2,4,0,Advance shipping
10726,Standard Class,2,4,0,Advance shipping
66377,Standard Class,3,4,0,Advance shipping
20236,Standard Class,2,4,0,Advance shipping
13742,Standard Class,3,4,0,Advance shipping
11702,Standard Class,3,4,0,Advance shipping
48551,Standard Class,2,4,0,Advance shipping
14336,Standard Class,2,4,0,Advance shipping
12931,Standard Class,2,4,0,Advance shipping
14462,Standard Class,3,4,0,Advance shipping
66692,Standard Class,3,4,0,Advance shipping
62736,Standard Class,2,4,0,Advance shipping
13056,Standard Class,2,4,0,Advance shipping
12486,Standard Class,2,4,0,Advance shipping
67367,Standard Class,3,4,0,Advance shipping
47117,Standard Class,3,4,0,Advance shipping
16526,Standard Class,2,4,0,Advance shipping
64957,Standard Class,3,4,0,Advance shipping
19256,Standard Class,2,4,0,Advance shipping
63201,Standard Class,2,4,0,Advance shipping
12086,Standard Class,2,4,0,Advance shipping
45132,Standard Class,3,4,0,Advance shipping
11747,Standard Class,3,4,0,Advance shipping
18832,Standard Class,3,4,0,Advance shipping
16626,Standard Class,2,4,0,Advance shipping
68062,Standard Class,3,4,0,Advance shipping
64101,Standard Class,2,4,0,Advance shipping
13656,Standard Class,2,4,0,Advance shipping
49547,Standard Class,3,4,0,Advance shipping
64627,Standard Class,3,4,0,Advance shipping
11526,Standard Class,2,4,0,Advance shipping
15971,Standard Class,2,4,0,Advance shipping
47101,Standard Class,2,4,0,Advance shipping
66302,Standard Class,3,4,0,Advance shipping
16686,Standard Class,2,4,0,Advance shipping
15887,Standard Class,3,4,0,Advance shipping
68057,Standard Class,3,4,0,Advance shipping
46641,Standard Class,2,4,0,Advance shipping
18056,Standard Class,2,4,0,Advance shipping
13827,Standard Class,3,4,0,Advance shipping
48441,Standard Class,2,4,0,Advance shipping
13992,Standard Class,3,4,0,Advance shipping
12422,Standard Class,3,4,0,Advance shipping
20257,Standard Class,3,4,0,Advance shipping
63222,Standard Class,3,4,0,Advance shipping
10616,Standard Class,2,4,0,Advance shipping
15631,Standard Class,2,4,0,Advance shipping
13481,Standard Class,2,4,0,Advance shipping
45906,Standard Class,2,4,0,Advance shipping
66997,Standard Class,3,4,0,Advance shipping
19622,Standard Class,3,4,0,Advance shipping
107,Standard Class,3,4,0,Advance shipping
3956,Standard Class,2,4,0,Advance shipping
59541,Standard Class,2,4,0,Advance shipping
52276,Standard Class,2,4,0,Advance shipping
8631,Standard Class,2,4,0,Advance shipping
59131,Standard Class,2,4,0,Advance shipping
57566,Standard Class,2,4,0,Advance shipping
3611,Standard Class,2,4,0,Advance shipping
51827,Standard Class,3,4,0,Advance shipping
60876,Standard Class,2,4,0,Advance shipping
57342,Standard Class,3,4,0,Advance shipping
55987,Standard Class,3,4,0,Advance shipping
4342,Standard Class,3,4,0,Advance shipping
7451,Standard Class,2,4,0,Advance shipping
56132,Standard Class,3,4,0,Advance shipping
5741,Standard Class,2,4,0,Advance shipping
56706,Standard Class,2,4,0,Advance shipping
55221,Standard Class,2,4,0,Advance shipping
61316,Standard Class,2,4,0,Advance shipping
60202,Standard Class,3,4,0,Advance shipping
61116,Standard Class,2,4,0,Advance shipping
5097,Standard Class,3,4,0,Advance shipping
57072,Standard Class,3,4,0,Advance shipping
56841,Standard Class,2,4,0,Advance shipping
2601,Standard Class,2,4,0,Advance shipping
8367,Standard Class,3,4,0,Advance shipping
60416,Standard Class,2,4,0,Advance shipping
6242,Standard Class,3,4,0,Advance shipping
4687,Standard Class,3,4,0,Advance shipping
56171,Standard Class,2,4,0,Advance shipping
60406,Standard Class,2,4,0,Advance shipping
56017,Standard Class,3,4,0,Advance shipping
3166,Standard Class,2,4,0,Advance shipping
2631,Standard Class,2,4,0,Advance shipping
57372,Standard Class,3,4,0,Advance shipping
55482,Standard Class,3,4,0,Advance shipping
8151,Standard Class,2,4,0,Advance shipping
4051,Standard Class,2,4,0,Advance shipping
57117,Standard Class,3,4,0,Advance shipping
826,Standard Class,2,4,0,Advance shipping
59776,Standard Class,2,4,0,Advance shipping
6017,Standard Class,3,4,0,Advance shipping
2452,Standard Class,3,4,0,Advance shipping
9417,Standard Class,3,4,0,Advance shipping
6161,Standard Class,2,4,0,Advance shipping
